commande_id,date_commande,quantite,fournisseur_id,article_id,libelle_article,type_achat,montant_commande,montant_offre,date,mode_paiement
780018,2020-10-26,40.0,022187M,970008X01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,1800.0,022187M,970008X01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,185.0,022187M,970062K01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,1100.0,022187M,970630L01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,68810.0,022187M,970648H01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,420.0,022187M,970667F01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,800.0,022187M,970674N01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,160.0,022187M,970680X01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,6082.0,022187M,970856F01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,600.0,022187M,974281H01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,5470.0,022187M,974281H01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,182.0,022187M,974570C01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2019-12-18,36.0,022187M,976073R01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2019-12-18,12.0,022187M,976078Y01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,15.0,022187M,976078Y01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,183.0,022187M,970057E01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,1160.0,022187M,970057E01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,30000.0,022187M,970601C01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,2240.0,022187M,970605G01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,85100.0,022187M,970640Z01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,25.0,022187M,970668G01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,725.0,022187M,970678T01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,570.0,022187M,970856F01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,1030.0,022187M,971105C01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,300.0,022187M,971358D01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,590.0,022187M,971385K01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,2910.0,022187M,971531J01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,25929.0,022187M,974281H01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,24.0,022187M,976073R01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,26600.0,022187M,970630L01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,560.0,022187M,970667F01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,2970.0,022187M,970674N01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,10232.0,022187M,970857G01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,226.0,022187M,971531J01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,125.0,022187M,971630C01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2019-12-18,500.0,022187M,973251G01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2019-12-18,220000.0,022187M,976027L01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2019-12-17,0.0,022187M,976071N01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2019-12-18,60.0,022187M,976071N01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,710.0,022187M,970012B01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,800.0,022187M,970012B01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,770.0,022187M,970057E01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,84910.0,022187M,970633P01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,3700.0,022187M,970633P01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,99160.0,022187M,970640Z01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,1800.0,022187M,970668G01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,340.0,022187M,970678T01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,520.0,022187M,970857G01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,84.0,022187M,976071N01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2019-12-17,0.0,022187M,976073R01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,24.0,022187M,976073R01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2019-12-17,0.0,022187M,976078Y01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,840.0,022187M,970008X01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,1240.0,022187M,970057E01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,16700.0,022187M,970601C01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,4400.0,022187M,970601C01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,9300.0,022187M,970605G01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,78320.0,022187M,970633P01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,762.0,022187M,970678T01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,500.0,022187M,970680X01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2021-10-12,270.0,022187M,970681Y01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,610.0,022187M,971345M01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,50.0,022187M,971630C01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,77.0,022187M,971635H01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,67.0,022187M,971640N01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
780018,2020-10-26,84.0,022187M,976071N01,PRESTATIONS D IMPRESSION,D,2815761.48,0.0,2018-06-01 00:00:00.000,A
800890,2011-06-03,1200.0,011557H,980122L01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2011-12-21,1200.0,011557H,980122L01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2013-12-31,30.0,011557H,980127S01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2011-06-03,300.0,011557H,980118G01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2012-06-04,400.0,011557H,980118G01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2011-12-21,600.0,011557H,980121K01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2013-12-31,1000.0,011557H,980121K01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2012-06-04,100.0,011557H,980127S01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2012-06-04,600.0,011557H,980122L01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2013-12-31,1000.0,011557H,980122L01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2013-10-10,500.0,011557H,980118G01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2012-06-04,1000.0,011557H,980120J01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2013-10-10,1500.0,011557H,980120J01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2013-02-12,1200.0,011557H,980121K01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2011-12-21,400.0,011557H,980124N01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2013-12-31,500.0,011557H,980124N01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2013-12-31,1000.0,011557H,980120J01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2012-06-04,600.0,011557H,980121K01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2013-10-10,500.0,011557H,980124N01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2011-06-03,1000.0,011557H,980121K01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2013-02-12,1500.0,011557H,980122L01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2013-10-10,2500.0,011557H,980122L01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2013-02-12,200.0,011557H,980124N01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800890,2013-02-12,100.0,011557H,980127S01,CARTONS POUR ARCHIVES,D,178860.0,0.0,2010-09-28 00:00:00.000,A
800891,2013-12-02,5000.0,011251T,980260B01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2013-07-16,25000.0,011251T,980262D01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2013-07-16,20000.0,011251T,980260B01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2012-08-03,25000.0,011251T,980264F01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2012-08-03,30000.0,011251T,980270M01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2013-07-16,25000.0,011251T,980270M01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2011-02-14,20000.0,011251T,980264F01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2011-11-28,25000.0,011251T,980264F01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2013-07-25,30000.0,011251T,980264F01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2013-12-06,20000.0,011251T,980270M01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2013-12-02,15000.0,011251T,980262D01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2010-12-24,20000.0,011251T,980270M01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2011-03-04,25000.0,011251T,980270M01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2012-08-03,15000.0,011251T,980260B01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2011-03-04,20000.0,011251T,980262D01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2011-11-28,25000.0,011251T,980262D01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2012-08-03,30000.0,011251T,980262D01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2013-12-02,15000.0,011251T,980264F01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2011-03-11,5000.0,011251T,980260B01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
800891,2011-11-28,30000.0,011251T,980270M01,ENVELOPPES,D,89550.0,0.0,2010-09-28 00:00:00.000,A
801010,2010-07-27,20.0,021810N,717139L01,POSTE TELEPHONIQUE ET CORDONS,D,96000.0,0.0,2010-02-12 00:00:00.000,A
801010,2013-06-29,20.0,021810N,717139L01,POSTE TELEPHONIQUE ET CORDONS,D,96000.0,0.0,2010-02-12 00:00:00.000,A
801010,2012-03-15,20.0,021810N,717139L01,POSTE TELEPHONIQUE ET CORDONS,D,96000.0,0.0,2010-02-12 00:00:00.000,A
801010,2010-07-27,200.0,021810N,710262A01,POSTE TELEPHONIQUE ET CORDONS,D,96000.0,0.0,2010-02-12 00:00:00.000,A
801010,2011-09-23,100.0,021810N,710262A01,POSTE TELEPHONIQUE ET CORDONS,D,96000.0,0.0,2010-02-12 00:00:00.000,A
801010,2014-01-25,70.0,021810N,710262A01,POSTE TELEPHONIQUE ET CORDONS,D,96000.0,0.0,2010-02-12 00:00:00.000,A
801016,2012-07-27,1200.0,010878A,712215A01,LAMPES,D,221724.0,0.0,2010-02-12 00:00:00.000,A
801016,2012-07-27,1200.0,010878A,712213Y01,LAMPES,D,221724.0,0.0,2010-02-12 00:00:00.000,A
801016,2010-11-13,1500.0,010878A,712213Y01,LAMPES,D,221724.0,0.0,2010-02-12 00:00:00.000,A
801016,2010-11-13,1200.0,010878A,712215A01,LAMPES,D,221724.0,0.0,2010-02-12 00:00:00.000,A
801402,2010-04-26,6.0,022964M,560930Z01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2010-04-26,4.0,022964M,560944P01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2010-04-26,2.0,022964M,561163B01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2011-04-12,5.0,022964M,560930Z01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2010-04-26,8.0,022964M,560972Z01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2010-09-16,6.0,022964M,560972Z01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2010-04-26,6.0,022964M,560974B01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2011-07-18,7.0,022964M,560867Z01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2010-09-16,13.0,022964M,560930Z01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2010-12-23,6.0,022964M,560930Z01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2011-01-26,9.0,022964M,560946S01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2011-03-09,6.0,022964M,560946S01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2010-11-29,6.0,022964M,560930Z01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2011-01-26,6.0,022964M,560930Z01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2011-02-07,7.0,022964M,560930Z01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2011-01-26,4.0,022964M,560948W01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2010-04-26,8.0,022964M,560948W01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2010-04-26,6.0,022964M,560950Y01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2010-04-26,4.0,022964M,560951Z01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801402,2010-04-26,6.0,022964M,560972Z01,PNEUMATIQUE,D,26004.0,0.0,2010-01-04 00:00:00.000,A
801403,2012-05-07,4.0,023185B,560872E01,PNEUMATIQUE,D,53760.0,0.0,2010-01-04 00:00:00.000,A
801430,2011-04-22,332.0,010028M,876010T01,AGRAFES,D,336000.0,0.0,2010-07-13 00:00:00.000,A
801430,2010-10-27,400.0,010028M,876010T01,AGRAFES,D,336000.0,0.0,2010-07-13 00:00:00.000,A
801430,2012-12-05,120.0,010028M,876010T01,AGRAFES,D,336000.0,0.0,2010-07-13 00:00:00.000,A
801430,2012-10-08,280.0,010028M,876010T01,AGRAFES,D,336000.0,0.0,2010-07-13 00:00:00.000,A
801430,2011-04-22,68.0,010028M,876010T01,AGRAFES,D,336000.0,0.0,2010-07-13 00:00:00.000,A
801431,2010-12-03,500.0,021564X,876009S01,SPLICES,D,810000.0,0.0,2010-07-13 00:00:00.000,A
802021,2012-04-05,150.0,011484X,629012Z01,TORCHES - PETARD ET TISONS,D,3466688.0,0.0,2011-09-27 00:00:00.000,A
802021,2014-01-29,800.0,011484X,629019G01,TORCHES - PETARD ET TISONS,D,3466688.0,0.0,2011-09-27 00:00:00.000,A
802021,2014-01-29,100.0,011484X,629012Z01,TORCHES - PETARD ET TISONS,D,3466688.0,0.0,2011-09-27 00:00:00.000,A
802021,2014-02-10,50.0,011484X,629012Z01,TORCHES - PETARD ET TISONS,D,3466688.0,0.0,2011-09-27 00:00:00.000,A
802021,2012-04-05,18.0,011484X,629010X01,TORCHES - PETARD ET TISONS,D,3466688.0,0.0,2011-09-27 00:00:00.000,A
802021,2012-06-30,90.0,011484X,629010X01,TORCHES - PETARD ET TISONS,D,3466688.0,0.0,2011-09-27 00:00:00.000,A
802021,2012-04-05,800.0,011484X,629019G01,TORCHES - PETARD ET TISONS,D,3466688.0,0.0,2011-09-27 00:00:00.000,A
802021,2014-01-29,10000.0,011484X,629140B01,TORCHES - PETARD ET TISONS,D,3466688.0,0.0,2011-09-27 00:00:00.000,A
802021,2012-12-22,92.0,011484X,629010X01,TORCHES - PETARD ET TISONS,D,3466688.0,0.0,2011-09-27 00:00:00.000,A
802021,2012-04-05,10000.0,011484X,629140B01,TORCHES - PETARD ET TISONS,D,3466688.0,0.0,2011-09-27 00:00:00.000,A
802021,2014-01-29,200.0,011484X,629010X01,TORCHES - PETARD ET TISONS,D,3466688.0,0.0,2011-09-27 00:00:00.000,A
802021,2014-01-29,150.0,011484X,629012Z01,TORCHES - PETARD ET TISONS,D,3466688.0,0.0,2011-09-27 00:00:00.000,A
802504,2020-10-19,180.0,025461K,550416G01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-07-01,200.0,025461K,550416G01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-10-19,150.0,025461K,550456E01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-06-26,300.0,025461K,550460J01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2022-06-30,100.0,025461K,550463M01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-10-19,10.0,025461K,550474B01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2024-02-01,60.0,025461K,550476D01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-10-19,15.0,025461K,550514Z01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-10-19,70.0,025461K,550516B01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2021-02-13,200.0,025461K,551047H04,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2022-08-27,100.0,025461K,551051M01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-07-06,60.0,025461K,551252C07,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-04-25,0.0,025461K,551254E07,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-07-14,0.0,025461K,551256G07,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-07-06,100.0,025461K,551257H07,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2022-06-07,0.0,025461K,551257H07,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-08-26,24.0,025461K,551491L01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-07-01,20.0,025461K,596414R01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-04-26,200.0,025461K,596415S01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-04-26,200.0,025461K,596470H01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-07-01,200.0,025461K,596470H01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-10-19,60.0,025461K,550422N01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-10-19,180.0,025461K,550454C01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-07-01,300.0,025461K,550456E01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-10-19,170.0,025461K,550458G01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-06-26,100.0,025461K,550463M01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2024-02-01,100.0,025461K,550497D01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-07-01,20.0,025461K,551040A01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2022-08-27,50.0,025461K,551046G04,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-06-26,100.0,025461K,551051M01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-06-26,60.0,025461K,551053P04,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2021-02-13,50.0,025461K,551055S01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2021-02-13,60.0,025461K,551153J02,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-07-14,0.0,025461K,551251B07,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-07-01,20.0,025461K,551251B07,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2021-10-22,20.0,025461K,551252C07,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-07-06,100.0,025461K,551254E07,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-08-13,30.0,025461K,551491L01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-09-30,380.0,025461K,596414R01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2022-02-26,0.0,025461K,596415S01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2021-01-29,30.0,025461K,598823J01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-07-01,200.0,025461K,550454C01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-10-19,270.0,025461K,550459H01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2022-06-30,40.0,025461K,550459H01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2022-06-30,200.0,025461K,550460J01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-10-19,60.0,025461K,550463M01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2024-02-01,60.0,025461K,550474B01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2020-10-19,10.0,025461K,550511W01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
802504,2023-06-26,60.0,025461K,550514Z01,PRODUITS DE DROGUERIE,D,1080528.0,0.0,2020-02-26 00:00:00.000,A
